domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
appc.transcom.energy.gov,Yes,Yes,2,1,2026-05-02T00:00:00,2026-11-16T23:59:59,25993066113;26121412730,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
appd.transcom.energy.gov,Yes,Yes,2,1,2025-09-29T00:00:00,2026-09-29T23:59:59,21350572608;21350555111,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
appliancestandards.energy.gov,No,Yes,4,1,2025-07-21T00:00:00,2027-01-06T23:59:59,19820292438;23592333502;19820292224;23592335283,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
apps.emhub.energy.gov,No,Yes,2,1,2025-09-04T00:00:00,2026-08-26T23:59:59,20784031491;20784031575,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
apps.transcom.energy.gov,Yes,Yes,3,2,2025-07-14T16:43:33,2027-01-13T23:59:59,27575193766;19661179851;27575172752,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1;C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
armweb0-prod.ornl.gov,Yes,No,2,1,2026-06-06T22:27:13,2026-09-04T22:27:12,26952185639;26952195256,"C=US, O=Let's Encrypt, CN=YR1"
arquitis.nnsa.energy.gov,Yes,Yes,2,1,2026-06-24T00:00:00,2027-01-08T23:59:59,27455146208;27455128847,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
aspire.nnsa.energy.gov,Yes,Yes,3,2,2025-06-16T15:13:34,2027-01-08T23:59:59,27455129564;27455128843;19055562885,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
asr.science.energy.gov,No,Yes,2,1,2026-06-06T22:27:13,2026-09-04T22:27:12,26952185639;26952195256,"C=US, O=Let's Encrypt, CN=YR1"
assist-staging.scmc.energy.gov,Yes,Yes,1,1,2026-05-28T00:00:00,2026-12-11T23:59:59,26714253309,"C=US, O=Amazon, CN=Amazon ECDSA 256 M04"
assist-test.scmc.energy.gov,Yes,Yes,2,2,2026-03-09T00:00:00,2026-09-23T23:59:59,24877550913;24898557516,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
aut.annualmeritreview.energy.gov,Yes,Yes,9,2,2026-04-25T05:21:36,2026-09-21T08:44:26,26003123259;27416570749;25788241513;27416741429;27418140395;27418060699;26177384592;27418063358;27416597757,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
aut.h2new.energy.gov,Yes,Yes,9,2,2026-04-25T00:03:10,2026-09-21T02:23:51,27410530002;25849532422;26161119395;27409902532;26170017866;27410549099;27409916133;27409897146;27410540214,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
aut.hydrogen.energy.gov,Yes,Yes,6,2,2026-04-24T20:29:37,2026-09-20T21:43:54,27405459766;27405450271;25999010552;25836851977;27405438606;25806851516,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
autodiscover.transcom.energy.gov,No,Yes,1,1,2025-07-17T17:27:13,2026-07-20T19:58:45,19737992797,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
autodiscover.wipp.energy.gov,No,Yes,1,1,2025-07-17T17:27:13,2026-07-20T19:58:45,19737992797,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
avaeasapppr02.doe.gov,Yes,No,4,1,2025-12-23T00:00:00,2027-03-11T23:59:59,23320590738;24928651388;23320612577;24928646796,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
avaeasappte01.doe.gov,Yes,No,2,1,2026-04-09T00:00:00,2026-10-24T23:59:59,25769775939;25473154522,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
avaeieapppr01.doe.gov,Yes,No,4,1,2025-07-26T00:00:00,2026-09-27T23:59:59,24963180225;24963203449;19928064479;19928064061,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
avaeisapppr01.doe.gov,Yes,No,4,1,2025-07-26T00:00:00,2026-09-27T23:59:59,19928263740;24963196398;24963155357;19928263981,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
betterbuildingsinitiative.energy.gov,Yes,Yes,2,1,2025-09-30T00:00:00,2026-09-30T23:59:59,21381591459;21381611618,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
betterbuildingssolutioncenter.energy.gov,Yes,Yes,2,1,2025-09-30T00:00:00,2026-09-30T23:59:59,21381503599;21381470986,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
brilliance.nnsa.energy.gov,Yes,Yes,4,2,2025-06-16T15:13:48,2027-01-08T23:59:59,27455199827;19055563109;27455128848;27455147102,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
bsesc.energy.gov,Yes,Yes,2,1,2025-07-07T19:34:51,2026-08-03T15:34:49,19515273677;19514356935,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
buildingenergyscore.energy.gov,Yes,Yes,2,1,2026-03-30T00:00:00,2026-10-14T23:59:59,25281232770;25281232007,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
buildings.energy.gov,No,Yes,4,1,2025-07-21T00:00:00,2027-01-06T23:59:59,19820292438;23592333502;19820292224;23592335283,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
cams-test.nnsa.energy.gov,Yes,Yes,2,1,2026-05-04T00:00:00,2026-11-18T23:59:59,26145452023;26066155323,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
cams.nnsa.energy.gov,Yes,Yes,2,1,2026-05-05T00:00:00,2026-11-19T23:59:59,26149792430;26075319234,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
catalog.energy.gov,Yes,Yes,2,1,2026-06-15T07:25:50,2026-09-13T07:25:49,27200778335;27200778811,"C=US, O=Let's Encrypt, CN=YE1"
certauth.fs.wipp.energy.gov,No,Yes,1,1,2025-07-14T14:11:51,2026-07-15T13:14:58,19658924130,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
certs.energy.gov,No,Yes,6,1,2025-09-12T00:00:00,2027-03-11T23:59:59,24929037654;24925853880;20974116715;24929037618;20974101181;24925853798,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
chemresults-acc.id.energy.gov,Yes,Yes,6,2,2026-05-11T03:25:18,2026-08-09T05:56:59,26412257140;26452954926;26253788936;26246506160;26557544687;26451890020,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
chemresults-scan.id.energy.gov,Yes,Yes,3,2,2026-05-11T04:29:51,2026-08-09T05:29:57,26557461088;26412505349;26247469268,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
chemresults.id.energy.gov,Yes,Yes,5,2,2026-05-11T01:09:53,2026-08-09T02:25:10,26450872138;26411588015;26411646939;26243426991;26243406865,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
cleancities.energy.gov,No,Yes,3,2,2026-02-10T00:00:00,2027-03-10T23:59:59,25700342795;25449235826;24298001117,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
colonial.nnsa.energy.gov,Yes,Yes,3,2,2025-06-16T15:14:01,2026-12-27T23:59:59,27131162060;27128211096;19055563118,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
connect.id.energy.gov,Yes,Yes,2,1,2025-10-06T00:00:00,2026-10-06T23:59:59,21531068775;21531065639,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
contracts-acc.id.energy.gov,Yes,Yes,3,2,2026-05-11T00:59:35,2026-08-09T01:59:40,26242886979;26242918550;26242949228,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
contracts-scan.id.energy.gov,Yes,Yes,3,2,2026-05-11T01:11:58,2026-08-09T02:12:04,26243204883;26243185887;26243192763,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
contracts.id.energy.gov,Yes,Yes,3,2,2026-05-11T01:03:13,2026-08-09T02:03:19,26450835441;26250886723;26450835289,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
crel.wipp.energy.gov,Yes,Yes,1,1,2025-08-14T20:33:04,2026-08-16T18:04:55,20335229341,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
crelapi.wipp.energy.gov,Yes,Yes,1,1,2025-08-14T20:30:11,2026-08-16T18:02:35,20335198083,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
cyberforce.energy.gov,Yes,Yes,2,1,2026-01-06T00:00:00,2027-01-06T23:59:59,23590426588;23590428636,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
desktop.science.energy.gov,Yes,Yes,6,1,2025-10-23T00:00:00,2026-10-23T23:59:59,21950780159;21942105887;21950797815;21942018519;21941999246;21942124870,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
dev.genomics.energy.gov,No,Yes,2,1,2026-06-11T00:00:00,2026-12-26T23:59:59,27087239447;27090948226,"C=US, O=""InCommon, LLC"", CN=InCommon RSA OV SSL CA 3"
devcon.id.energy.gov,Yes,Yes,2,1,2025-10-06T00:00:00,2026-10-06T23:59:59,21531068157;21531087871,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
directives.nnsa-dev.energy.gov,No,Yes,4,2,2026-02-03T00:00:00,2027-03-04T23:59:59,25075010475;25077226144;25075007129;24166236454,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
directives.nnsa-hotfix.energy.gov,No,Yes,2,1,2026-03-18T00:00:00,2026-10-01T23:59:59,25075010475;25077226144,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
directives.nnsa-preprod.energy.gov,No,Yes,2,1,2026-03-18T00:00:00,2026-10-01T23:59:59,25075010475;25077226144,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
directives.nnsa-test.energy.gov,No,Yes,2,1,2026-03-18T00:00:00,2026-10-01T23:59:59,25075010475;25077226144,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
directives.nnsa.energy.gov,Yes,Yes,2,1,2026-03-18T00:00:00,2026-10-01T23:59:59,25075010475;25077226144,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
directory.orcc.energy.gov,Yes,Yes,1,1,2026-03-30T17:01:41,2026-10-14T17:01:41,25270735319,"C=US, ST=Texas, L=Houston, O=SSL Corporation, CN=SSL.com RSA SSL subCA"
doe411-vip.energy.gov,No,Yes,6,1,2025-09-12T00:00:00,2027-03-11T23:59:59,24929037654;24925853880;20974116715;24929037618;20974101181;24925853798,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
doe411.egds.energy.gov,No,Yes,6,1,2025-09-12T00:00:00,2027-03-11T23:59:59,24929037654;24925853880;20974116715;24929037618;20974101181;24925853798,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
doe411.energy.gov,Yes,Yes,6,1,2025-09-12T00:00:00,2027-03-11T23:59:59,24929037654;24925853880;20974116715;24929037618;20974101181;24925853798,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
doe417.energy.gov,Yes,Yes,2,1,2026-01-30T00:00:00,2026-12-27T23:59:59,27528498940;24087957340,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
doelaptraining-acc.id.energy.gov,Yes,Yes,3,2,2026-05-11T01:02:33,2026-08-09T02:02:39,26411553864;26244616212;26556630333,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
doelaptraining-scan.id.energy.gov,Yes,Yes,3,2,2026-05-11T01:58:34,2026-08-09T02:58:40,26556843631;26556843416;26309999615,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
doelaptraining.id.energy.gov,Yes,Yes,3,2,2026-05-11T01:16:13,2026-08-09T02:16:19,26411607765;26243278033;26243256870,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
doseentry-acc.id.energy.gov,Yes,Yes,3,2,2026-05-11T01:14:34,2026-08-09T02:14:40,26450886712;26244825078;26411605219,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
doseentry-scan.id.energy.gov,Yes,Yes,6,2,2026-05-11T01:09:40,2026-08-09T02:24:29,26244736392;26243147343;26556738494;26243150132;26450872289;26556735368,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
doseentry.id.energy.gov,Yes,Yes,6,2,2026-05-11T04:04:42,2026-08-09T07:29:39,26557329761;26557915937;26247170040;26315364476;26258076388;26453679804,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
eams.doe.gov,Yes,No,2,1,2025-11-04T00:00:00,2026-11-04T23:59:59,22206679179;22206653324,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
eco.energy.gov,Yes,Yes,2,1,2025-09-09T00:00:00,2026-09-09T23:59:59,20895995553;20895995362,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
edf.energy.gov,Yes,Yes,2,1,2026-05-08T00:00:00,2026-11-22T23:59:59,26196784602;26182131281,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
edms.energy.gov,No,Yes,2,1,2025-09-04T00:00:00,2026-08-26T23:59:59,20784031491;20784031575,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
edms3.energy.gov,No,Yes,2,1,2025-09-04T00:00:00,2026-08-26T23:59:59,20784031491;20784031575,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
eere-pmc.energy.gov,No,Yes,2,1,2026-06-17T00:00:00,2027-01-01T23:59:59,27264885875;27264875138,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
eere.energy.gov,No,Yes,4,1,2025-07-21T00:00:00,2027-01-06T23:59:59,19820292438;23592333502;19820292224;23592335283,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
eesm.science.energy.gov,Yes,Yes,2,1,2025-11-26T00:00:00,2026-11-26T23:59:59,22745742785;22745758053,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
ehss.energy.gov,No,Yes,2,1,2025-09-03T00:00:00,2026-08-25T23:59:59,20770339365;20770339901,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
eisa-432-cts.eere.energy.gov,No,Yes,2,1,2026-06-18T00:00:00,2027-01-02T23:59:59,27292681732;27292677718,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
emhub.energy.gov,Yes,Yes,2,1,2025-09-04T00:00:00,2026-08-26T23:59:59,20784031491;20784031575,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
emhub1.energy.gov,No,Yes,2,1,2025-09-04T00:00:00,2026-08-26T23:59:59,20784031491;20784031575,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
energy.gov,Yes,Yes,39,11,2025-08-29T00:00:00,2027-02-20T23:59:59,26521488282;25700342795;27512378181;20770339365;25983111863;25894356169;25512401378;22206726883;20645997798;26169721240;20770339901;22283198970;22206653324;22206679179;26858233009;27512380358;27512245992;25894350133;26191494469;25894345103;27512381173;26521445260;27512241035;25894529470;22283177105;27512380561;26191366213;26169855527;26118413764;23160441073;23160454534;27512239627;27512242623;23928043062;26858257009;23086435094;22206751470;25449235826;20768932668,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2;C=US, O=Let's Encrypt, CN=YR2;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV E36;C=US, O=Let's Encrypt, CN=R12;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV R36;C=US, O=Let's Encrypt, CN=E7;C=US, O=Amazon, CN=Amazon RSA 2048 M02;C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Let's Encrypt, CN=YR1;C=US, O=Let's Encrypt, CN=YE2"
energyhubaccess.energy.gov,Yes,Yes,2,1,2025-08-27T00:00:00,2026-08-27T23:59:59,20614807522;20614807625,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
energyicorps.energy.gov,Yes,Yes,2,1,2026-06-18T00:00:00,2027-01-02T23:59:59,27291045748;27291046648,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
entrada.nnsa.energy.gov,Yes,Yes,4,1,2025-10-20T00:00:00,2026-10-30T23:59:59,22107064164;22107074673;21859097160;21859059222,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
entrustadmin.energy.gov,No,Yes,6,1,2025-12-23T00:00:00,2027-03-11T23:59:59,24928646796;23320612577;23320590738;24928651388;24926342137;24926342075,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
entrustadmint.energy.gov,No,Yes,4,1,2025-09-09T00:00:00,2026-10-24T23:59:59,20906241760;25769775939;25473154522;20906241879,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
epact.energy.gov,Yes,Yes,4,1,2025-07-14T00:00:00,2026-08-07T23:59:59,19657122415;19690464390;19657122417;19690465698,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
ess.science.energy.gov,Yes,Yes,3,2,2026-05-20T12:12:35,2026-08-18T13:12:41,26491362626;26491368623;26491350625,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
exhibitl.orcc.energy.gov,Yes,Yes,1,1,2026-05-12T09:26:04,2026-11-26T09:26:04,26278283790,"C=US, O=SSL Corporation, CN=SSL.com TLS Issuing RSA CA R1"
exsitu.wipp.energy.gov,Yes,Yes,2,1,2026-01-20T00:00:00,2027-01-20T23:59:59,23887747334;23887748414,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
facts.energy.gov,Yes,Yes,2,1,2026-03-03T00:00:00,2026-09-16T23:59:59,24763856582;25025673407,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
fecm.energy.gov,No,Yes,5,1,2025-08-29T00:00:00,2027-01-20T23:59:59,23320074398;20659409810;23320076197;27739537266;23327359908,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
federalfleets.energy.gov,Yes,Yes,2,1,2026-04-14T00:00:00,2026-10-29T23:59:59,25882098381;25536287274,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
foia.energy.gov,Yes,Yes,2,1,2025-11-20T00:00:00,2026-11-20T23:59:59,22623889986;22623879560,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
fossil.energy.gov,Yes,Yes,7,2,2025-08-29T00:00:00,2027-01-20T23:59:59,23320074398;26994905507;23320076197;20659409810;27739537266;26996736622;23327359908,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
frontier.nnsa.energy.gov,Yes,Yes,2,1,2026-05-04T00:00:00,2026-11-18T23:59:59,26071008581;26147840445,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
fs.wipp.energy.gov,No,Yes,1,1,2025-07-14T14:11:51,2026-07-15T13:14:58,19658924130,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
fs.wipp.ws,Yes,No,1,1,2025-07-14T14:11:51,2026-07-15T13:14:58,19658924130,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
gateway.orcc.energy.gov,Yes,Yes,1,1,2026-03-03T11:30:02,2027-04-03T11:30:02,24758325088,"C=US, ST=Texas, L=Houston, O=SSL Corporation, CN=SSL.com RSA SSL subCA"
gatewaylab.orcc.energy.gov,Yes,Yes,1,1,2026-01-28T09:35:21,2027-02-28T09:35:21,24032013827,"C=US, ST=Texas, L=Houston, O=SSL Corporation, CN=SSL.com RSA SSL subCA"
genesis.energy.gov,Yes,Yes,11,4,2026-04-30T17:43:49,2026-09-26T19:02:45,26059782530;25952136247;26897947372;26897943613;26866354578;27550585159;27550564260;26284133125;26441393610;26441393317;26866350922,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Let's Encrypt, CN=YE1;C=US, O=Google Trust Services, CN=WE1;C=US, O=Let's Encrypt, CN=YR2"
genesis.nnsa.energy.gov,Yes,Yes,4,1,2026-03-16T00:00:00,2026-10-01T23:59:59,25050884574;25050861230;25027071348;25027090490,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
genomics.energy.gov,No,Yes,4,1,2026-05-13T08:52:07,2026-08-11T23:38:12,26307797700;26321076363;26308171151;26326876661,"C=US, O=Let's Encrypt, CN=E7"
genomicscience.energy.gov,No,Yes,2,1,2025-09-30T00:00:00,2026-10-31T23:59:59,21379700608;21379670380,"C=US, O=Internet2, CN=InCommon RSA Server CA 2"
geothermal.energy.gov,No,Yes,4,1,2025-07-21T00:00:00,2027-01-06T23:59:59,19820292438;23592333502;19820292224;23592335283,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
groups.energy.gov,Yes,Yes,2,1,2026-06-02T00:00:00,2026-12-17T23:59:59,26831890706;26831830811,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
h2new.energy.gov,Yes,Yes,8,2,2026-04-25T08:58:35,2026-09-21T10:30:39,27419947438;26045698981;26182510925;27420247240;25811293038;27420200472;27420215567;27419956423,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
