domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
selfcheck.uscis.gov,No,Yes,9,2,2024-12-16T00:00:00,2025-12-16T23:59:59,15777114380;16372344516;21114752690;18131175742;16372339379;18208856290;21109928204;16948093744;16447162557,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018"
stage-e-verify.uscis.gov,No,Yes,1,1,2025-04-01T00:00:00,2026-03-31T23:59:59,17561207453,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
stage-everify.uscis.gov,No,Yes,9,3,2025-02-25T00:00:00,2026-03-31T23:59:59,17561207453;21110511870;19885134674;19996163038;16977756642;18984432390;17561274672;21114084736;16856912457,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018"
stage.save.uscis.gov,Yes,Yes,12,3,2024-10-30T00:00:00,2026-11-10T23:59:59,15777114380;15147662535;21628935570;16372344516;21114752690;18131175742;16372339379;18208856290;16781752578;21109928204;16948093744;16447162557,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018"
stage.verification.uscis.gov,No,Yes,3,1,2024-12-16T00:00:00,2025-12-16T23:59:59,16372339379;16372344516;15777114380,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018"
staging.uscis.gov,No,Yes,2,1,2024-12-23T00:00:00,2025-12-24T23:59:59,17561200268;15867620495,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018"
testint.uscis.gov,No,Yes,3,2,2024-12-23T00:00:00,2026-03-31T23:59:59,17561200268;17561207453;15867620495,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018"
uscis.gov,No,Yes,26,2,2025-04-09T00:00:00,2026-04-09T23:59:59,17739982718;19884927581;17982940211;17740041308;20463328242;17982930156;20296480714;21110109549;20463347795;19103922592;21133552556;18499335844;20330286795;19884835755;17982938845;19250178429;18499340096;21110122380;21114810620;18499345217;20438552877;18789272541;21133516975;20839226916;19103922344;20330264595,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1"
verification.uscis.gov,No,Yes,3,1,2024-12-16T00:00:00,2025-12-16T23:59:59,16372339379;16372344516;15777114380,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018"
wotc4az9-idp.uscis.gov,No,Yes,2,1,2024-11-25T00:00:00,2025-12-26T23:59:59,20867077190;15494011089,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
www.citizenshipgrants.uscis.gov,No,Yes,2,1,2025-03-20T00:00:00,2026-03-19T23:59:59,17377070549;17273620051,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.dhs.gov,Yes,No,9,2,2024-12-16T00:00:00,2025-12-16T23:59:59,15777114380;16372344516;21114752690;18131175742;16372339379;18208856290;21109928204;16948093744;16447162557,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018"
www.save.uscis.gov,No,Yes,1,1,2025-02-20T00:00:00,2026-02-19T23:59:59,16778935166,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
www.stage.save.uscis.gov,No,Yes,3,1,2024-10-30T00:00:00,2026-11-10T23:59:59,21628935570;16781752578;15147662535,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.uscis.gov,No,Yes,9,3,2025-02-25T00:00:00,2026-03-31T23:59:59,21110511870;19885134674;17561275302;19996163038;16977756642;18984432390;17561274672;21114084736;16856912457,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018"
www3.dhs.gov,Yes,No,26,2,2025-04-09T00:00:00,2026-04-09T23:59:59,17739982718;19884927581;17982940211;17740041308;20463328242;17982930156;20296480714;21110109549;20463347795;19103922592;21133552556;18499335844;20330286795;19884835755;17982938845;19250178429;18499340096;21110122380;21114810620;18499345217;20438552877;18789272541;21133516975;20839226916;19103922344;20330264595,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1"
www8.dhs.gov,Yes,No,2,1,2025-02-07T00:00:00,2026-02-07T23:59:59,16589558895;16589558887,"C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
